Ottoneu ID,Fangraphs ID,Name,Birthday,Positions,Bats,Throws,FIP,wOBA vs LHB,wOBA vs RHB
21978,18335,Josh Staumont,1993-12-21,RP,R,R,4.440764101346334,0.31670629078189605,0.323798248651433
32834,22387,Josh Winckowski,1998-06-28,RP,R,R,3.801433988660574,0.31315387109168213,0.29915940902412286
35478,24606,Josh Winder,1996-10-11,RP,R,R,4.395131585001946,0.33136835535169773,0.31608601434464967
33683,24580,Josiah Gray,1997-12-21,RP,R,R,5.184412481646794,0.35199734947821015,0.33508754047571704
22759,20422,Jovani Moran,1997-04-24,SP/RP,L,L,3.737115358389341,0.279288361257248,0.31102143080937766
23865,23429,JP Sears,1996-02-19,SP,R,L,4.402454739138769,0.2908024008555492,0.33076603646075864
22753,17578,JT Brubaker,1993-11-17,SP/RP,R,R,4.378917646408081,0.3301400795166597,0.3149426983520387
26068,23237,Juan Mejia,2000-07-04,RP,R,R,4.076807895573703,0.3187827096337303,0.30411597728720247
5900,10341,Juan Minaya,1990-09-18,RP,R,R,4.564699114114046,0.336290717938862,0.3224096405416342
32492,21924,Juan Morillo,1999-03-19,RP,R,R,4.373486210681774,0.32980662349647066,0.3151224656371239
19172,18341,Julian Fernandez,1995-12-05,RP,R,R,3.7205928714651813,0.3066063223559002,0.2919464286927796
21346,16703,Julian Merryweather,1991-10-14,RP,R,R,4.104745195060969,0.31969790735103687,0.3047856093337467
5750,6797,Julio Teheran,1991-01-27,RP,R,R,4.871915996819735,0.35633276023603744,0.3236902127750614
18240,14765,Julio Urias,1996-08-12,RP,L,L,4.096740160882473,,0.314627709043351
23756,19268,Justin Dunn,1995-09-22,SP/RP,R,R,5.408532117307186,0.3692616900406377,0.3375469539209958
22920,17639,Justin Lawrence,1994-11-25,RP,R,R,3.892296961258198,0.31465004372768945,0.30051062288350805
34132,24453,Justin Martinez,2001-07-30,RP,R,R,3.1381052960049023,0.2871309638607189,0.2741712311718043
37007,25648,Justin Slaten,1997-09-15,RP,R,R,3.7810725493509265,0.30825103985416563,0.293698237783098
21039,17312,Justin Steele,1995-07-11,RP,L,L,3.6368555900708213,0.275850169326404,0.30869158695822835
38613,27694,Justin Sterner,1996-08-29,RP,R,R,4.358703638957097,0.32192912805008783,0.3065232168662768
30982,15145,Justin Topa,1991-03-07,RP,R,R,3.9674298478711036,0.31880178218029015,0.3047548838799225
15261,8700,Justin Verlander,1983-02-20,SP,R,R,4.5322118874285495,0.3288558546209055,0.3214959472812555
5053,4301,Justin Wilson,1987-08-18,RP,L,L,3.5731821860585895,0.2827267531917636,0.2974291597493885
41926,31204,Justin Wrobleski,2000-07-14,SP/RP,L,L,3.9741967155296134,0.28427729313043776,0.3197819692199712
20919,17285,Justus Sheffield,1996-05-13,RP,L,L,4.656405509263277,0.3027664525807818,0.3468763960057401
37762,26191,Kade Strowd,1997-09-17,RP,R,R,4.1741774336858235,0.3233702262144456,0.3088219197642528
35018,24282,Kai-Wei Teng,1998-12-01,SP/RP,R,R,4.069312569089183,0.3196809453204079,0.3040170272870042
25726,20061,Kaleb Ort,1992-02-05,RP,R,R,4.409610787721781,0.3269176588886209,0.3114342107404584
34874,23499,Keaton Winn,1998-02-20,SP/RP,R,R,3.897640223652859,0.3111010570712853,0.29619306135594914
31714,19362,Keegan Akin,1995-04-01,RP,L,L,3.950798731139212,0.28462953619192644,0.31762671888713534
33124,19795,Keegan Thompson,1995-03-13,SP/RP,R,R,4.172469438206066,0.32194849734273595,0.30693586752570556
25866,22630,Keider Montero,2000-07-06,SP/RP,R,R,4.461351292544361,0.33367175520283937,0.3166525333785339
18220,12910,Ken Giles,1990-09-20,RP,R,R,4.224201091378927,0.3352603873782374,0.30142017575394997
37478,27681,Ken Waldichuk,1998-01-08,SP/RP,L,L,4.245050022006035,0.2932980553454372,0.32681369593045445
18409,15514,Kendall Graveman,1990-12-21,RP,R,R,4.513945344976477,0.3427488459218839,0.31546227269985666
2916,3096,Kenley Jansen,1987-09-30,RP,B,R,4.056688972314199,0.31418030446556555,0.29062995222335897
32675,20009,Kenny Rosenberg,1995-07-09,RP,L,L,4.273506630957127,0.2943755230642066,0.32910392770954316
27771,15849,Kent Emanuel,1992-06-04,RP,L,L,4.237036035209894,0.30212679442916024,0.3344337174792359
23583,18498,Kenta Maeda,1988-04-11,SP/RP,R,R,4.2655199214816095,0.3307063464330085,0.30558722195028165
18196,14107,Kevin Gausman,1991-01-06,SP,L,R,4.048752068145473,0.3026336963192629,0.3107703710721156
31509,19876,Kevin Ginkel,1994-03-24,RP,L,R,3.7300403064297094,0.3165620276716769,0.29182756887146644
36825,25679,Kevin Kelly,1997-11-28,RP,R,R,3.899270061824633,0.31902900874290785,0.30463146581858347
19299,15264,Keynan Middleton,1993-09-12,RP,R,R,4.00588648468256,0.3185859372958442,0.30472845834497997
6175,9073,Kirby Yates,1987-03-25,RP,L,R,3.867261504290397,0.3001610750937989,0.3003767572490736
42723,31838,Kodai Senga,1993-01-30,SP,L,R,4.1025640066806375,0.3220567519487837,0.30623381696630625
35320,24993,Kody Funderburk,1996-11-27,RP,L,L,3.778767182276799,0.2852441599929589,0.31613769008087317
18532,18694,Kolby Allard,1997-08-13,RP,L,L,4.557553526759148,0.31278825468153154,0.32852734942405437
35711,21453,Konnor Pilkington,1997-09-12,RP,L,L,4.3003818176686766,0.29695082538383144,0.3297490559232631
35566,21455,Kris Bubic,1997-08-19,SP,L,L,3.7575964363867236,0.27746673061305144,0.3114930688504144
42110,31843,Kumar Rocker,1999-11-22,SP,R,R,4.000309353900773,0.3228514575789001,0.307006309641438
26903,20531,Kutter Crawford,1996-04-01,RP,R,R,3.983765780199865,0.3148866887319157,0.2975063116667927
40306,29615,Kyle Backhus,1998-01-31,RP,L,L,4.211775131408985,0.2960081471747078,0.32872485999140083
18557,13713,Kyle Barraclough,1990-05-23,RP,R,R,4.9550920583307745,0.3456846004275584,0.3296759660500141
35874,24586,Kyle Bradish,1996-09-12,SP,R,R,3.54030731993421,0.30527715848377673,0.2906224715960876
18193,13182,Kyle Crick,1992-11-30,RP,L,R,4.515485153347254,0.3453875718863,0.31147713440181835
18619,15009,Kyle Finnegan,1991-09-04,RP,R,R,3.7857576914131643,0.31192104542734184,0.2974894349932576
18363,16256,Kyle Freeland,1993-05-14,SP,L,L,4.414455975714707,0.28529686557839506,0.33726803145581646
38410,27758,Kyle Harrison,2001-08-12,SP/RP,R,L,4.314967866294233,0.2884316487925467,0.3245627164263985
32852,19646,Kyle Hart,1992-11-23,SP/RP,L,L,4.186773872375488,0.2951154286527457,0.32820509367517237
39868,27514,Kyle Hurt,1998-05-30,RP,R,R,3.8938344414798576,0.3148839114591959,0.2986102177372662
35030,24763,Kyle Leahy,1997-06-04,RP,B,R,4.405134142659695,0.33632987398852743,0.3193473332512596
32575,20167,Kyle Muller,1997-10-07,RP,R,L,4.060964421182871,0.29390706441525166,0.3263238762661178
31948,20515,Kyle Nelson,1996-07-08,RP,L,L,4.577805676311255,0.3060827099889707,0.3401177127233974
34725,22092,Kyle Tyler,1996-12-27,SP/RP,R,R,4.959921532124281,0.352514797478964,0.336324089138432
23791,19665,Kyle Wright,1995-10-02,SP/RP,R,R,4.151397489756346,0.3327493990085985,0.307745650167516
18228,14120,Lance McCullers,1993-10-02,SP,L,R,4.315826204921148,0.32255308204911226,0.31358519937988794
40820,30076,Landen Roupp,1998-09-10,SP,R,R,4.297083302215636,0.32747957414376117,0.3118441782259046
38414,27487,Landon Knack,1997-07-15,SP/RP,L,R,4.576515637456923,0.33289519389155553,0.31515716083348566
5778,3548,Liam Hendriks,1989-02-10,RP,R,R,4.15416329538121,0.3180834003008255,0.30519963403371814
38349,27589,Logan Allen,1998-09-05,SP,R,L,4.744923496059453,0.3047957310658987,0.3406175208750675
22763,18555,Logan Allen,1997-05-23,RP,R,L,4.509571392834187,0.3117798435052456,0.33868659948515173
44354,33699,Logan Evans,2001-06-05,SP,R,R,4.891706828773022,0.3488596842036092,0.33264502017659286
33682,22250,Logan Gilbert,1997-05-05,SP,R,R,3.5413745409284108,0.3029735345758562,0.2878980262952676
42312,31475,Logan Henderson,2002-03-02,SP,R,R,4.251857333402725,0.32034093371414946,0.30307826145998507
21015,17995,Logan Webb,1996-11-18,SP,R,R,3.413821443237704,0.31092050705786634,0.28619671368069405
19445,15043,Lou Trivino,1991-10-01,RP,R,R,4.36771075129509,0.33282706181983757,0.31337523066511636
37202,27691,Louis Varland,1997-12-09,RP,L,R,3.4103927064297808,0.29694188857879,0.28314933033801926
23656,19360,Lucas Erceg,1995-05-01,RP,L,R,3.5180924192551646,0.30272221526584275,0.28894067760152026
18195,15474,Lucas Giolito,1994-07-14,SP,R,R,4.722359088110824,0.33272587517850305,0.3311117297066824
34494,24452,Luinder Avila,2001-08-21,SP/RP,R,R,3.985813249292828,0.32497706434626994,0.3087803415838099
23732,15689,Luis Castillo,1992-12-12,SP,R,R,4.209945940594366,0.327684144336864,0.30291481617078886
35594,24710,Luis Curvelo,2000-10-21,RP,R,R,4.596958104201725,0.3337751413081612,0.31819227273524625
27115,23735,Luis Garcia,1996-12-13,SP/RP,R,R,4.37301332578063,0.32755999412101444,0.3113149161787169
4607,6984,Luis Garcia,1987-01-30,RP,R,R,3.8417484760284424,0.31648072620771545,0.30164269802997146
23373,21052,Luis Gil,1998-06-03,SP,R,R,4.31093464188918,0.32697776452392635,0.309613791385283
33485,21649,Luis Medina,1999-05-03,RP,R,R,4.2780208814773735,0.32814971415673644,0.31142496972277217
36900,25620,Luis Mey,2001-06-24,RP,R,R,4.670571416265824,0.3384020721618158,0.3235680909671417
43275,32227,Luis Morales,2002-09-24,SP/RP,R,R,4.5357490784050425,0.33492500634679917,0.3181353960892713
20918,16942,Luis Ortiz,1995-09-22,RP,R,R,4.252232895046473,0.33262578299873125,0.3096423663799812
37166,27646,Luis Ortiz,1999-01-27,SP,R,R,4.502377335727215,0.33637970439445175,0.32072045534275256
25735,22815,Luis Patino,1999-10-26,SP/RP,R,R,4.950437840819359,0.34374581886980077,0.3272915487163881
23671,14682,Luis Perdomo,1993-05-09,RP,R,R,4.473568749427796,0.34894170440381006,0.3201161534238948
18355,15890,Luis Severino,1994-02-20,SP,R,R,4.437468468582886,0.3347544071825229,0.315613956562398
18382,11752,Luke Jackson,1991-08-24,RP,R,R,4.287191298604012,0.3332809195211529,0.31127171705289475
38411,28036,Luke Little,2000-08-30,RP,L,L,3.69832730823093,0.2847679843037945,0.31495375068125286
18173,13470,Luke Sims,1994-05-10,RP,R,R,5.110392217338085,0.34684388658908333,0.333026457904683
18380,16918,Luke Weaver,1993-08-21,RP,R,R,3.934076709889654,0.30584943906242495,0.30126284663706643
35286,24581,Lyon Richardson,2000-01-18,RP,B,R,4.282485407590866,0.3267251889528311,0.3121481820062371
23810,22201,MacKenzie Gore,1999-02-24,SP,L,L,3.7988058658181054,0.27577297986969296,0.30921464728046444
20465,20794,Manuel Rodriguez,1996-08-06,RP,R,R,3.740994964540005,0.3122319479644317,0.2982589771470229
38751,26353,Marc Church,2001-03-30,RP,R,R,4.686734607002952,0.3372043452556714,0.3216355484296087
18337,15467,Marco Gonzales,1992-02-16,RP,L,L,5.052441530735694,0.33725185857110884,0.34730574344593595
18184,13431,Marcus Stroman,1991-05-01,SP,R,R,4.689558215659918,0.35378589058381743,0.3227900490879683
19574,15551,Mark Leiter Jr.,1991-03-13,RP,R,R,3.9643277794122698,0.30926969060779663,0.30660577135937545
8147,6902,Martin Perez,1991-04-04,SP,L,L,4.7417480888103425,0.30114052968951943,0.33568127082675586
42694,31741,Mason Barnett,2000-11-07,SP,R,R,4.440877924159851,0.3307441777115188,0.31359588423906537
40969,30171,Mason Black,1999-12-10,SP/RP,R,R,4.640468120811906,0.3398105704766189,0.32225201806052334
38727,22288,Mason Englert,1999-11-01,RP,B,R,4.1561266819636025,0.32342871109277443,0.308245503900589
40862,31757,Mason Miller,1998-08-24,RP,R,R,2.3659564791303693,0.2535236547604483,0.2408363065214127
40472,29770,Mason Montgomery,2000-06-17,RP,L,L,3.952117697397868,0.28225492282954834,0.31500189274788576
32595,21850,Mason Thompson,1998-02-20,RP,R,R,4.423762571811676,0.3334930483505638,0.3185062687088295
18130,12863,Matt Barnes,1990-06-17,RP,R,R,4.902176310122013,0.3355919544387617,0.3388867851767379
18465,15440,Matt Boyd,1991-02-02,SP,L,L,4.144624918998207,0.2728741910512884,0.3187380206608048
37234,25756,Matt Brash,1998-05-12,RP,R,R,3.4075360426827084,0.29650531717921125,0.2828937281405536
31439,19647,Matt Foster,1995-01-27,RP,R,R,4.781251297146082,0.34111207237111485,0.32362524038230134
20414,17381,Matt Gage,1993-02-11,RP,L,L,4.146009406021664,0.2978076655837831,0.3301170444908744
23713,13420,Matt Koch,1990-11-02,RP,L,R,4.829796922206879,0.34244968593656794,0.332574153644526
23712,20369,Matt Manning,1998-01-28,SP/RP,R,R,4.889607545733452,0.3464006451663079,0.33019401313827207
4914,1890,Matt Moore,1989-06-18,RP,L,L,4.527171348035336,0.3059453135835474,0.3245859296186675
27070,22284,Matt Sauer,1999-01-21,SP/RP,R,R,4.435888756811619,0.33545824868871577,0.3191437837481532
23691,13799,Matt Strahm,1991-11-12,RP,R,L,3.601608857241544,0.26169162738063456,0.3057401148313124
40308,29629,Matt Svanson,1999-01-31,RP,R,R,4.050839867958656,0.32044211972423736,0.30606388860829964
32886,19705,Matt Swarmer,1993-09-25,RP,R,R,5.201982372254133,0.3563936997687798,0.3387502969730763
36881,25550,Matt Waldron,1996-09-26,SP/RP,R,R,4.7443395586160735,0.339820887235365,0.32365444780458097
18273,12804,Matt Wisler,1992-09-12,RP,R,R,5.0816991932690145,0.35829414240200563,0.3253091110414909
32648,19330,Matthew Festa,1993-03-11,RP,R,R,4.2824278716383315,0.3342220856021067,0.3000621445097067
33611,22294,Matthew Liberatore,1999-11-06,SP/RP,L,L,4.407691418113796,0.3005746953367038,0.3349970197710167
32230,21956,Max Castillo,1999-05-04,RP,R,R,4.637427904456854,0.33812290497232544,0.3223682410415574
18164,13743,Max Fried,1994-01-18,SP,L,L,3.4827536382798554,0.27250258996815596,0.3054181519097896
33201,22175,Max Kranick,1997-07-21,RP,R,R,4.467721403390169,0.3257745184713319,0.3106472173229663
38307,27474,Max Meyer,1999-03-12,SP,L,R,3.996299361924194,0.32108447388018785,0.30534795012455834
4514,3137,Max Scherzer,1984-07-27,SP,R,R,4.309667867643325,0.333802155255572,0.30233848320393525
40782,30004,McCade Brown,2000-08-15,SP,R,R,4.561872435242426,0.33209284160729863,0.3144915355021583
17763,11156,Merrill Kelly,1988-10-14,SP,R,R,4.203718355844958,0.31736433973103956,0.31758216717879184
13105,11903,Michael Feliz,1993-06-28,RP,R,R,5.034363229572773,0.34602330038667456,0.3369434645333532
18502,13218,Michael Fulmer,1993-03-15,RP,R,R,4.177141806712518,0.3196377285049474,0.3028209180203254
35888,23221,Michael Grove,1996-12-18,RP,R,R,3.588671383261681,0.3037360732043657,0.28894523193824295
28708,12791,Michael Kelly,1992-09-06,RP,R,R,4.525507740179698,0.3363622931455657,0.32095919796400363
31751,19853,Michael King,1995-05-25,SP,R,R,3.9813722012633948,0.3220288024297372,0.29438604578166166
18493,17282,Michael Kopech,1996-04-30,RP,R,R,4.269915852895597,0.32382396179746575,0.30634522142394904
18354,14843,Michael Lorenzen,1992-01-04,SP,R,R,4.6173581329807165,0.3400231386557628,0.32377349993747406
40648,29869,Michael McGreevy,2000-07-08,SP,L,R,4.124176963497929,0.32711816576013947,0.3116401573687753
27025,23223,Michael Mercado,1999-04-15,RP,R,R,4.963993766158819,0.34464678235458046,0.3287374878711032
12068,10315,Michael Tonkin,1989-11-19,RP,R,R,4.318858842288747,0.34138426142326533,0.30339481307399147
18171,14078,Michael Wacha,1991-07-01,SP,R,R,4.344616016539196,0.31373824035459597,0.32174339495669096
23852,20100,Michel Baez,1996-01-21,RP,R,R,5.025643636286259,0.3414864310729093,0.3415018530891582
33493,22533,Michel Otanez,1997-07-03,RP,R,R,3.925016050040722,0.3122574423454143,0.29797394437865127
38330,27756,Mick Abel,2001-08-18,SP,R,R,4.580089206364845,0.3378023659915902,0.32153279842610183
18431,15684,Miguel Castro,1994-12-24,RP,R,R,4.381530114263296,0.351651897819105,0.3034114827401656
22490,21111,Miguel Yajure,1998-05-01,RP,R,R,4.8029212661087515,0.3500464619473511,0.3339204331501616
31553,20206,Mike Baumann,1995-09-10,RP,R,R,4.280478131771088,0.3278443206896463,0.31280534357224904
35811,24728,Mike Burrows,1999-11-08,SP,R,R,4.2707572713878035,0.3267297069086179,0.3106480636858485
23576,12808,Mike Clevinger,1990-12-21,SP/RP,R,R,4.4930890555693725,0.333039001290721,0.3121610109775984
18584,15451,Mike Mayers,1991-12-06,RP,R,R,5.027414382249117,0.35788240119330006,0.32825847035887884
22668,18383,Mike Soroka,1997-08-04,SP/RP,R,R,3.96447217557251,0.32416841929022644,0.29125020912735894
40852,30105,Mike Vasil,2000-03-19,RP,L,R,4.281121444702149,0.3282324911829471,0.31299454516834674
6106,9803,Miles Mikolas,1988-08-23,SP,R,R,4.621591673886059,0.3410563107946278,0.32904238353625886
44237,33628,Mitch Farris,2001-02-14,SP,L,L,4.816405027455741,0.30602678880186146,0.3405493144263885
20936,17594,Mitch Keller,1996-04-04,SP,R,R,4.160069555200958,0.3241768402379205,0.31291875392580093
37489,27707,Mitch Spence,1998-05-06,SP/RP,R,R,3.9554268166422846,0.31899222247028697,0.304393591026089
23770,19225,Mitch White,1994-12-28,RP,R,R,4.01746206432581,0.32146645105132654,0.30694612168347957
38689,27636,Mitchell Parker,1999-09-27,SP,L,L,4.329595804961168,0.2959318352534964,0.3334227287949664
12845,10430,Mychal Givens,1990-05-13,RP,R,R,4.76376238912344,0.35701705401349065,0.3154553794455715
30085,17732,Nabil Crismatt,1994-12-25,SP/RP,R,R,4.848372501134873,0.34830616441363055,0.33093362941326954
27059,20160,Nate Pearson,1996-08-20,RP,R,R,4.295319838523865,0.32405733894554484,0.3088078394225909
9335,9132,Nathan Eovaldi,1990-02-13,SP,R,R,3.516501595593727,0.3006229417455477,0.2922690152324659
19816,17874,Nestor Cortes,1994-12-10,SP,R,L,4.551270947605372,,0.33062958954738786
28104,18337,Nick Anderson,1990-07-05,RP,R,R,4.455531475657509,0.32062421328147445,0.324236242646385
18393,16074,Nick Burdi,1993-01-19,RP,R,R,4.033663243800402,0.32772992858433453,0.2998860824751729
36686,26378,Nick Lodolo,1998-02-05,SP,L,L,3.7859264918879574,0.27771291563239386,0.31062430483585163
26623,20395,Nick Margevicius,1996-06-18,SP/RP,L,L,4.465110328793526,0.3078480574357614,0.3323310510834294
18449,12730,Nick Martinez,1990-08-05,SP/RP,L,R,4.457643774541055,0.33198715100470977,0.32248326956673906
35865,25376,Nick Mears,1996-10-07,RP,R,R,3.9010140816370646,0.3108502903391071,0.2960621494602323
40549,29833,Nick Nastrini,2000-02-18,SP/RP,R,R,5.669236303120852,0.365207431217988,0.34793511274277117
22685,18699,Nick Neidert,1996-11-20,RP,R,R,5.178417031466961,0.3560707611915643,0.33927223295446907
31534,20153,Nick Nelson,1995-12-05,RP,R,R,4.562202726304531,0.3355778045674126,0.320333033459445
19398,15454,Nick Pivetta,1993-02-14,SP,R,R,3.978644279798699,0.3093174832487473,0.303205349517698
33643,20517,Nick Sandlin,1997-01-10,RP,R,R,4.358090490102768,0.3276019642944804,0.31228849665526826
23616,15594,Nick Wittgren,1991-05-29,RP,R,R,4.9912149727344515,0.35119076605498073,0.33424571990681134
40937,30184,Noah Cameron,1999-07-17,SP,L,L,4.234545341497286,0.29052683270547813,0.32438832421611774
14402,11762,Noah Syndergaard,1992-08-29,SP/RP,L,R,5.053078819811344,0.3550055532858203,0.33808432029696356
44336,33703,Nolan McLean,2001-07-24,SP,R,R,4.014164677349392,0.31954913946815994,0.304896284178127
42666,31776,Orion Kerkering,2001-04-04,RP,R,R,3.4904902526310515,0.3000331477201863,0.2861111198566012
37708,26247,Orlando Ribalta,1998-03-05,RP,R,R,4.841052496929963,0.3370721779099609,0.32120656179399404
26047,23150,Osvaldo Bido,1995-10-18,SP/RP,R,R,4.212770615518093,0.31917806801628434,0.303942546706921
38380,22273,Owen White,1999-08-09,SP/RP,R,R,4.690119371563196,0.34003451104621824,0.3247366964664376
18786,17085,Pablo Lopez,1996-03-07,SP,L,R,3.6507708102464678,0.3100008210817251,0.2888938959473127
31840,23292,Packy Naughton,1996-04-16,RP,R,L,3.7879655650683812,0.28289131771403775,0.31454378038315417
2775,8246,Paolo Espino,1987-01-10,RP,R,R,5.193799824267626,0.355038474469288,0.33951752863862306
42765,31986,Parker Messick,2000-10-26,SP,L,L,4.2630217173686225,0.29189068896406717,0.32526588997148337
8520,9323,Patrick Corbin,1989-07-19,SP,L,L,4.55674016574476,0.27109759206097994,0.3378319414316523
22876,19447,Patrick Sandoval,1996-10-18,RP,L,L,3.660912312093931,0.2972273046321983,0.30261929640749374
23839,14739,Paul Blackburn,1993-12-04,SP/RP,R,R,4.061658907905974,0.320100061368495,0.30778583351019656
19479,15832,Paul Fry,1992-07-26,RP,L,L,4.325050887465477,0.29349053888664217,0.3464898071514226
23838,13892,Paul Sewald,1990-05-26,RP,R,R,4.502682958800217,0.338818219486256,0.298695047096534
43894,33677,Paul Skenes,2002-05-29,SP,R,R,2.7658791992637273,0.2767040649073174,0.2628079601548119
37244,25501,Paxton Schultz,1998-01-05,RP,L,R,4.464255723227625,0.32719715982724773,0.3115414903949785
46310,35466,Payton Tolle,2002-11-01,SP/RP,L,L,3.8691692152412953,0.27760021527527734,0.31451031880861063
22315,18864,Pedro Avila,1997-01-14,RP,R,R,4.495845846161296,0.3377580155488811,0.3172918237552504
34697,25174,Penn Murfee,1994-05-02,RP,R,R,5.118393146246672,0.35166269891533714,0.33547054341201965
20435,17998,Peter Fairbanks,1993-12-16,RP,R,R,3.5555606142167124,0.29929672803917123,0.2828604388718953
34854,21367,Peter Strzelecki,1994-10-24,RP,R,R,4.816550408303738,0.34178791417549426,0.3261215825176742
36903,25777,Peyton Battenfield,1997-08-10,RP,R,R,5.577014856785536,0.3679259681915208,0.35046534161840437
19211,18519,Phil Bickford,1995-07-10,RP,R,R,4.622197185456753,0.33263937402565397,0.3168901695678022
22809,18064,Phil Maton,1993-03-25,RP,R,R,3.982945024050199,0.3180171328016288,0.29901640936578194
10003,15605,Phillips Valdez,1991-11-16,RP,R,R,4.415235486626625,0.35665053849251765,0.306026851080929
18330,13435,Pierce Johnson,1991-05-10,RP,R,R,3.9870252914116033,0.3141447614134215,0.3043845179421692
35013,23394,PJ Poulin,1996-07-25,RP,R,L,4.140735340118408,0.29397416387392333,0.32632048678914305
37975,26413,Porter Hodge,2001-02-21,RP,R,R,4.0812820059912545,0.3180747688192903,0.3033123069663715
27048,22932,Prelander Berroa,2000-04-18,RP,R,R,4.458837349487074,0.3287029202028613,0.31346047991160275
36682,25977,Quinn Priester,2000-09-15,SP/RP,R,R,4.184909763009898,0.3303375897290134,0.3155047412277818
2834,4185,Rafael Dolis,1988-01-10,RP,R,R,4.17617681697011,0.33173091602937593,0.30703568306133244
18198,12760,Rafael Montero,1990-10-17,RP,R,R,4.41453519910574,0.33243228872431047,0.3131497796836016
18422,17130,Raisel Iglesias,1990-01-04,RP,R,R,3.7269220995180534,0.31136173023832653,0.2867076007845632
,17682,Ralph Garza Jr.,1994-04-06,,R,R,5.376392510533333,0.3625347058731595,0.34618486123826187
27170,23798,Randy Dobnak,1995-01-17,SP/RP,R,R,4.334733867645264,0.33797625292371236,0.31613281958392775
34389,23974,Randy Rodriguez,1999-09-05,RP,R,R,3.7079843252897264,0.3030465429495296,0.2884994164153449
35440,24719,Randy Vasquez,1998-11-03,SP,R,R,4.946130573028089,0.3473932567865564,0.3307219172910784
31194,17277,Ranger Suarez,1995-08-26,SP,L,L,3.659215144815158,0.2704706370635797,0.3101362456030044
27222,23809,Ray Kerr,1994-09-10,RP,L,L,3.8155188716948034,0.27868563525203144,0.31395798662947166
21655,16866,Reed Garrett,1993-01-02,RP,R,R,3.776783984899521,0.31732509163755745,0.28891883004212005
35808,24968,Reese Olson,1999-07-31,SP,R,R,4.009217549860478,0.321477859992279,0.3064744567722118
38328,27468,Reid Detmers,1999-07-08,RP,L,L,3.9448090531525875,0.27902649813355684,0.3136353941060956
23491,19754,Reiver Sanmartin,1996-04-15,RP,L,L,4.264741565900691,0.3039799775985254,0.3356242210831574
28625,14966,Reyes Moronta,1993-01-06,RP,R,R,4.841780398786068,0.34908035596705245,0.31991794030458826
18415,16400,Reynaldo Lopez,1994-01-04,RP,R,R,3.9450450039034273,0.320669128749978,0.3035776329416836
43895,33876,Rhett Lowder,2002-03-08,SP/RP,R,R,4.362535754379833,0.3308129672421006,0.31500958335701323
5594,4806,Rich Hill,1980-03-11,SP/RP,L,L,4.902109545469284,,0.3449287387255375
40989,30160,Richard Fitts,1999-12-17,SP,R,R,4.639930920064909,0.3407803472939599,0.324303480330759
23828,19337,Richard Lovelady,1995-07-07,RP,L,L,4.050829925388098,0.2763946679406456,0.34471434740850715
26531,20348,Riley O'Brien,1995-02-06,RP,R,R,3.704371877700564,0.30796130551069295,0.2942925809310516
23627,21858,Riley Pint,1997-11-06,RP,R,R,4.283389587700367,0.3261979030648437,0.3117237306388108
40181,29514,River Ryan,1998-08-17,RP,R,R,4.519477775949953,0.33649008733956504,0.3201361432515881
25930,22810,Roansy Contreras,1999-11-07,SP/RP,R,R,4.586614866554737,0.33303080892282094,0.3176062390170806
14941,11486,Robbie Ray,1991-10-01,SP,L,L,4.452518026364556,0.2854774730353447,0.33046770341620624
32868,19191,Robert Dugger,1995-07-03,RP,R,R,4.823080797493458,0.356016284462788,0.32040774969741764
31984,23363,Robert Garcia,1996-06-14,RP,R,L,3.646210112422705,0.2768189578909019,0.30876632498229006
40476,29812,Robert Gasser,1999-05-31,SP/RP,L,L,4.2889600607455565,0.28586853940797713,0.32273342614781414
18501,13696,Robert Gsellman,1993-07-18,RP,R,R,4.638277777284384,0.3464306920016966,0.32243688078176563
18135,13594,Robert Stephenson,1993-02-24,RP,R,R,3.8732377741071913,0.319329657080939,0.28740389001365535
22078,30115,Robert Suarez,1991-03-01,RP,R,R,3.4736111470122837,0.2980088357396666,0.2838168120223764
35555,25311,Roddery Munoz,2000-04-14,RP,R,R,4.536039022163108,0.33527668682578643,0.31966269880964043
46091,35323,Roki Sasaki,2001-11-03,SP,R,R,3.9858035609072004,0.3223031654012175,0.30626175404146166
26763,23488,Ron Marinaccio,1998-07-01,RP,R,R,4.5207405046983204,0.3290495790379499,0.3139133710923279
33194,19407,Ronel Blanco,1993-08-31,SP,R,R,4.037498645729435,0.31756897342874013,0.3004133776239652
34103,24094,Ronny Henriquez,2000-06-20,RP,R,R,3.8128224432468416,0.30880140444292586,0.2943683679998046
32644,20430,Rony Garcia,1997-12-19,RP,R,R,4.787137766182423,0.3433089735688887,0.32554759660706634
23598,13273,Ross Stripling,1989-11-23,RP,R,R,4.744436223804951,0.3339882255439055,0.33943982690550134
27773,14646,Rowan Wick,1992-11-09,RP,L,R,4.1435320496559145,0.3159411026296131,0.315420931781542
40554,29863,Ryan Bergert,2000-03-08,SP,R,R,4.621605582052603,0.3386161464019475,0.3209728820146098
23855,16350,Ryan Borucki,1994-03-31,RP,L,L,3.9817739588873726,0.2872459400266969,0.3305978805659581
7676,5615,Ryan Brasier,1987-08-26,RP,R,R,3.9830113470554354,0.32488694205975566,0.2985735424464353
35617,21446,Ryan Feltner,1996-09-02,SP,R,R,4.336018299705106,0.330717358401887,0.31439837341221355
35481,24862,Ryan Fernandez,1998-06-11,RP,R,R,4.018748371167616,0.3156748536549772,0.3010726767753417
